,dialogue_id,dialogue_turn,text,annotation,multi_labels,Elicit-Pref,No-Need,Non-strategic,Other-Need,Promote-coordination,Self-Need,Showing-Empathy,Small-talk,UV-Part,Vouch-Fair
136,22,2,Im good how are you?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
137,22,3,"I'm doing great, thanks.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
138,22,4,How many of each supply would you like? what is your favorite?,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
139,22,5,"I am flexible, but I would prefer some food and firewood.  I have a large family to feed and all of my food needs to be cooked.",Other-Need,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0,0
140,22,6,I also would prefer some food but am willing to give 3 fire wood in exchange for 3 water. I suffer from chronic dehydration because I sweat too much.,"Promote-coordination,Self-Need","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,1,1,0,0,0,0
141,22,7,"Excellent, I would love to help you out.  We have plenty of water to spare.  I'd gladly give you 3 water in exchange for 3 firewood.","Showing-Empathy,No-Need,Promote-coordination","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",0,1,0,0,1,0,1,0,0,0
142,22,8,"Cool! To show my gratitude, i will give you the extra food. I will have 1 and you will have 2. Is that a good deal?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
143,22,9,"Yes, deal!  I get 3 firewood, 2 food, 0 water.  You get 3 water, 1 food, 0 firewood.  Thanks - have a great day!",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
144,23,0,Hi,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
145,23,1,Hi how are you,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
146,23,2,I'm doing great. How about you.?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
147,23,3,Really good.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
148,23,4,Which option you would like to go for?,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
149,23,5,I am most interested in the firewood.  How about I take 2 firewood 1 food and 2 water,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
150,23,6,"Okay great. Then I will choose 1 firewood, 2 food and 1 water",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
151,23,7,Sounds like a plan.  Thanks a bunch.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
152,23,8,Okay. then let me confirm that same deal.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
153,23,9,I'll go ahead and fill it in...Thanks much,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
154,24,0,Hello there.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
155,24,1,hi,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
156,24,2,So I plan to go hiking a lot this trip and I would appreciate a majority of the water and firewood if possible.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
157,24,3,I want to go on hiking too. Since I don't go alone I need food and water.,"Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0
158,24,4,I would be willing to sacrifice the majority of food in exchange for water and firewood.,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
159,24,5,This offer is good for me but I need some water too. Can we share the water and have all the firewood? 🙂,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
160,24,6,"No, I offer you 3 food, and 1 water.  I would like 2 water and 3 firewood.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
161,24,7,Well this is perfect for me. I agree with 3 food and 1 water. Do you also agree?🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
162,24,8,"Sure that sounds fair to me, we both get what we need.🙂",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
163,24,9,Then is a deal! Hope you have a good trip!,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
164,25,0,"I would like to ask for 3 firewood, 1 water and 0 food. I will be in an area where no extra wood will be available and I need the wood to cook all the food that I will already have.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
165,25,1,I understand where you're coming from but I'm afraid that is not acceptable.  My family's comfort is my top priority and I will be needing at least 2 firewoods to make sure they are kept warm.  I would also request some extra water. ,"Showing-Empathy,Other-Need","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",0,0,0,1,0,0,1,0,0,0
166,25,2,I need a minimum of 2 firewood. You can have 2 water. I would now like 2 food.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
167,25,3,"It seems we both have a big need for firewood. 😮 If you insist on 2 firewood, then I insist on getting 2 water AND 2 food along with 1 firewood.",Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0
168,25,4,I insist on 2 firewood 🙂. I would be happy to let you have 2 water. Are you sure you need 2 food?,UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
169,25,5,Yes. If I'm letting you have more firewood (of which I would like to have more) then I'm going to need more of the other supplies. 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
170,25,6,I would be ok with this situation.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
171,25,7,"So I would get 2 water, 2 food and 1 firewood?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
172,25,8,Yes that is what would work best for me.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
173,25,9,Then I think we have a deal.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
174,26,0,"Hello, what a great time of year to go camping.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
175,26,1,Yes I can't wait! So sick of being stuck at home. 🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
176,26,2,"It will be nice to get out and explore the great outdoors, even if it is super hot!",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
177,26,3,I agree. What supplies could you use more of?,"Small-talk,Elicit-Pref","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0
178,26,4,"Water for sure, need to stay extra hydrated.  How about you?","Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0
179,26,5,Haha yup I had a feeling about that one. ;-) Yeah my wife has a bunch of crazy hikes planned so water is a must here too. What else?,"Showing-Empathy,Self-Need,Other-Need,Elicit-Pref","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",1,0,0,1,0,1,1,0,0,0
180,26,6,"Food of course, always snack more when relaxing.  Agree on the hiking.  Out in the woods, we won't have to wear masks!","Self-Need,Showing-Empathy,Small-talk","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0,0,0,0,0,1,1,1,0,0
181,26,7,Well we don't want to make all the bears sick though haha. Okay so let's try this... one of us gets 2 waters with 1 firewood and 1 food. I think that's as close as we'll get to equal. You can choose.,"Small-talk,Vouch-Fair,Promote-coordination","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",0,0,0,0,1,0,0,1,0,1
182,26,8,"awe, that's true,  Now I fell bad for the bears.  I'll take 2 waters and 1 food, you can have all the firewood.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
183,26,9,Okay that sounds great. Have fun!,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
184,27,0,Ireall would like the water as I forgot to bring it and would not be able to survive without it,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
185,27,1,I can trade more food but I need a bit more water.  ,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
186,27,2,"I do need the water as well, I can  trade more firewood.",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
187,27,3,No I want need at least two packages of water.  I can give you two packages of food and all my firewood.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
188,27,4,Sorr I can give you 1 water only or I would not have enough for myself. ,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
189,27,5,I can give you more food if you like but I really need the water,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
190,27,6,"It seems we both need the water so If you want 2 water, I would need all the food and firewood as well.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
191,27,7,"How about this I give you 1 package of  water, 2 packages of food, and 3 packages of Firewood.  You get the majority of my items",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
192,27,8,I guess that could work and seems pretty fair for all.,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
193,27,9,Ok sounds like deal then.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
194,28,0,"Hey, how are you?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
195,28,1,"Hello, i'm good.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
196,28,2,How are you preparing yourself to the camping trip?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
197,28,3,I am trying to gather supplies for the trip. What about you?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
198,28,4,I am also checking my list and updating it. How is your progress going?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
199,28,5,"Its good! I am looking forward to the activites i'll be doing, such as campfires.","Small-talk,Self-Need","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0
200,28,6,"Hey, that's great. Good to hear definitely. I am also looking forward to build some campfires and enjoy some s'mores!","Small-talk,Showing-Empathy,Self-Need","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0,0,0,0,0,1,1,1,0,0
201,28,7,"Thats great! Would it be okay if I got 2 packages of firewood, and 1 each of the food and water?",Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0
202,28,8,I would've like to have 2 packages of firewood instead. How about I give you all the extra water packages?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
203,28,9,"Well for a compromise I will give you the 2 packages of firewood, if I got 1 firewood, 2 food, and 3 waters. 🙂",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
204,28,10,"Great, that sounds fair to me. ",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
205,28,11,Okay! Great! Nice chatting with you! 🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
206,28,12,"Sure, have a nice trip!",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
207,29,0,Hey there! I'm assuming you enjoy going camping?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
208,29,1,"Yes I do, I am going this weekend. Are you going camping too?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
209,29,2,Same! I try to go every other weekend.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
210,29,3,Oh cool. What supplies do you prefer to take the most of?,"Small-talk,Elicit-Pref","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0
211,29,4,"I do a lot of hiking mostly, love to take scenic photos. I usually carry food and water supplies?","Self-Need,Small-talk","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0
212,29,5,Me too. I am not good at hunting or fishing. So I generally try to take extra food,"Small-talk,Self-Need","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0
213,29,6,"Haha I suck at those activities as well. I don't usually don't eat a lot, so I'm happy to exchange some food supplies for water supplies. ","No-Need,Small-talk,Promote-coordination","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0,1,0,0,1,0,0,1,0,0
214,29,7,I would be willing to do that. What do you propose?,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
215,29,8,"I get 2 water, 1 food and 1 firewood, you get 1 water, 2 food and 2 firewood. ",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
216,29,9,You know what that sounds extremely fair. I would accept that offer,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
217,30,0,"hello, how are the preparations coming along?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
218,30,1,"Hi There, I'm doing okay with my preparations but I am worried that I don't have enough food or water for the next few days.","Small-talk,Self-Need","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0
219,30,2,"I also worried about those two items, especially water.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
220,30,3,"Yes, they say it supposed to be really hot the next few days.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
221,30,4,"yes, how do you suggest we share these resources?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
222,30,5,"Tell me, how stocked up are you on food and firewood?",Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
223,30,6,"I have firewood, what I need mainly is water, then food",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
224,30,7,"Ah, I see. I have plenty of firewood as well but mostly need food and some water.",No-Need,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0
225,30,8,"so let me suggest a split, I get two water and two food, you get one food, one water and three firewood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
226,30,9,"I really don't need that much firewood. How about You get two water, one food and one firewood. And I'll take two food, one water and two firewood.",No-Need,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0
227,30,10,"not bad, but do you mind giving me two wood then? ",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
228,30,11,"Sure, you can have two of the firewoods. 🙂",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
229,30,12,"ok. so its two water, one food and two wood for me then?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
230,30,13,"That's right. And I get 2 food, 1 water and 1 Firewood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
231,30,14,great. have a lovely trip,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
232,30,15,Thanks. Have a safe trip as well.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
233,31,0,"Hello, how is your camping trip going?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
234,31,1,"Hi there.  Hoping it'll be good, and yours as well.  I was hoping we could negotiate so I could get this extra water - I was planning on this being a hiking trip and it's pretty warm and humid out, so I imagine I'll need it.","Small-talk,Self-Need","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0
235,31,2,I don't have any problems letting you have all 3 waters. Would you be willing to give me all 3 firewood? I need extra to keep me warm as I get cold easily.,"Self-Need,Promote-coordination","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,1,1,0,0,0,0
236,31,3,"That's a little tough for me but if we can come to an agreement where I get 2 of the food, I'd be willing to play ball.  We both deserve a good camping trip, after all.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
237,31,4,That's true. We both deserve a good trip. Why do you need more food?,"Small-talk,Elicit-Pref","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0
238,31,5,"Because I planned to go hiking and it wouldn't leave me time to chop much of any myself.  Even if I did, I'd have to carry it back and that's obviously not very smart in this heat.  But if I had the extra food, I'd be willing to inconvenience myself with getting firewood and cutting my hike a little short because I know the firewood is important to you.","Self-Need,Promote-coordination","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,1,1,0,0,0,0
239,31,6,"You're right. I do not plan on hiking so you need more food than me. If I am correct, would I get 3 firewood/1 food while you get 3 water/2 food?","No-Need,Showing-Empathy","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,1,0,0,0,0,1,0,0,0
240,31,7,"That's what I could live with, yes.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
241,31,8,We should be able to trade soon. I hope you have a great trip!,"Promote-coordination,Small-talk","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,0,0,0,1,0,0,1,0,0
242,31,9,You too!  Great birdwatching this season.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
243,32,0,Hello!🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
244,32,1,"Hello, how are you?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
245,32,2,"I'm fine, let's talk about how we can come to a fair deal.","Small-talk,Vouch-Fair","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,0,0,0,0,0,0,1,0,1
246,32,3,"Sure, my number one item if food if you can spare any.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
247,32,4,It'd be nice if we can both get an even split right?,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
248,32,5,Well some needs are higher than others.  I need more food but I can give up some firewood or water.,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
249,32,6,I think we can start off with 3 water for me and 3 food for you,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
250,32,7,That sounds good. What about firewood?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
251,32,8,Can I get 2 firewood?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
252,32,9,Sure,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
253,33,0,hello,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
254,33,1,hi,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
255,33,2,In this extra package I need two food,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
256,33,3,wow that is a much,UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
257,33,4,because of my big size I want two extra food package ,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
258,33,5,i will give you that in exchange for 1 food and 3 water with 2 firewood,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
259,33,6,please consider my request i'm big in size so please accept to give two pack of food and 2 water and 1 firewood,"Self-Need,Promote-coordination","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,1,1,0,0,0,0
260,33,7,cool,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
261,33,8,do you accept my deal?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
262,33,9,u said i will have 2 food 2 firewood and 1 water?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
263,34,0,hi ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
264,34,1,hello,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
265,34,2,i need a lot of packages from you,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
266,34,3,I do too.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
267,34,4,Can you give me your offer?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
268,34,5,I would like 3 firewods 1 food and 1 water we stay up late and need extra firewood,"Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0
269,34,6,Oh thats expensive .There's too much cold out here and thats our major package for survival ,"Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0
